"2018-08-23","G-82344185","ES0179171030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA LARGO PLAZO","FI_SHORTT","S","0.015","0.001","14551894.63","102,00","-1.42","-0.65","-1.22","-0.72","-2.85","-1.94"
"2018-05-21","G-96197934","ES0116974033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_SHORTT","No","0.007","0.0005","42858413.35","1971,00","-0.57","-0.49","-0.74","-0.49","-1.75","-0.89"
"2018-08-23","G-79505566","ES0126525031","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_SHORTT","No","0.01","0.001","28254341.83","2125,00","-0.67","-0.23","-0.45","-2.26","-2.31","-1.05"
"2018-08-23","G-83007617","ES0108903032","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_SHORTT","No","0.002","0.0005","130374589.19","754,00","-1.07","-0.74","-1.07","1.81","-0.66","-1.08"
"2018-08-23","G-81560559","ES0173441033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA LARGO PLAZO","FI_LONGT","No","0.01","0.001","20419552.94","1351,00","-1.42","-0.76","-1.22","2.75","-1.95","-1.84"
"2018-08-23","G-80469737","ES0158178030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_LONGT","No","0.0075","0.001","35968614.61","2253,00","-1.61","-0.91","-1.38","2.71","-2.68","-2.05"
"2018-08-23","G-79328134","ES0138873031","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_LONGT","No","0.015","0.0015","6636116.43","307,00","-0.18","0.08","0.04","3.28","-0.4","-0.47"
"2018-08-23","G-81605339","ES0147508032","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","FI_LONGT","No","0.014","0.0009","23728981.23","1531,00","-1.65","-0.86","-1.31","7.3","-1.84","-2.07"
"2018-08-23"," ","ES0167540006","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA MIXTA EURO","FI_MIX","No"," "," ","18215265.69","109,00","-0.69","-0.71","-0.49","n.d.","n.d.","-0.74"
"2018-08-23","G-81791105","ES0170271037","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA MIXTA","FI_MIX","No","0.01","0.001","87239100.66","4205,00","-1.02","-1.16","-0.31","6.83","0.82","-1.57"
"2018-08-23","G-81362519","ES0159141037","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA MIXTA EURO","FI_MIX","No","0.01","0.001","335445049.98","16005,00","-1.51","-1.25","-0.89","3.76","-1.29","-2.06"
"2018-08-23","G-81068959","ES0181693039","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIBLE MIXTO EURO","EQ_MIX","No","0.008","0.002","24019235.17","1603,00","-1.23","-1.72","-0.14","10.01","0.5","-1.74"
"2018-08-23","G-96122734","ES0138893039","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIBLE MIXTO EURO","EQ_MIX","No","0.0157","0.0022","186179311.52","11476,00","-11.87","-6.85","-10.1","7.01","-16.4","-14.98"
"2018-08-23","G-82217936","ES0170167037","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE MIXTA","EQ_MIX","No","0.019","0.001","18635684.08","1302,00","-1.79","-2.73","-0.06","16.28","2.45","-2.04"
"2018-08-23","G-79468401","ES0138800034","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE EURO","EQ_LOCAL","No","0.0225","0.0015","210323257.93","12546,00","3.7","-1.24","2.76","61.56","22.33","5.1"
"2018-08-23","G-96775994","ES0113002036","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE EURO","EQ_LOCAL","No","0.015","0.002","55003043.57","4040,00","-3.01","-3.4","-1.81","9.88","-8.21","-7.44"
"2018-08-23","G-81791063","ES0159076035","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE NACIONAL","EQ_LOCAL","No","0.0125","0.001","67508965.94","4579,00","-1.21","-2.43","0.58","42.9","4.01","-3.1"
"2018-08-23","G-81851834","ES0108846033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE NACIONAL","EQ_LOCAL","No","0.02","0.001","8942422.7","169,00","-1.48","-2.85","0.13","27.22","-1.02","-4.75"
"2018-08-23","G-82106824","ES0159033036","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA INTERNACIONAL","FI_INTERNATIONAL","S","0.0075"," ","7326167.35","660,00","4.67","1.51","7.03","12.26","-2.37","2.84"
"2018-08-22","G-82217969","ES0159178039","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA INTERNACIONAL","FI_INTERNATIONAL","S","0.015","0.001","15758320.92","1222,00","-1.47","-0.22","-0.41","9.4","-0.21","-2.33"
"2018-08-22","G-82809419","ES0158976037","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA MIXTA INTERNACIONAL","FI_MIXINT","No","0.0175","0.001","4622474036.88","157314,00","-1.16","-1.01","-0.9","8.47","2.04","-0.99"
"2018-08-22","G-82742099","ES0159084039","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","No","0.0175","0.001","1419739665.55","51300,00","-1.36","-1.63","-0.9","14.34","5.51","-0.36"
"2018-08-23","G-81791055","ES0159031030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE EURO","EQ_EURO2","S","0.018","0.0025","86549397.8","6397,00","-1.48","-3.07","0.42","26.63","8.02","-0.24"
"2018-08-23","E-58615170","ES0138840030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE INTERNACIONAL","EQ_EURO","S","0.0225","0.00174","100551016.46","8691,00","-2.99","-2.3","0.2","17.13","-7.01","-1.51"
"2018-08-23","G-81795395","ES0161937034","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE INTERNACIONAL","EQ_USA","S","0.018","0.0025","46397308.18","3278,00","11.14","5.13","10.12","73.08","31.73","19.23"
"2018-08-23","G-82467952","ES0158983033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE INTERN.JAPON","EQ_JAPAN","S","0.02","0.001","8573670.49","1067,00","-6.26","-5.79","-3.07","41.5","7.22","6.27"
"2018-08-22","G-81757825","ES0158971038","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE INTERNACIONAL","EQ_EMER","S","0.0145","0.0007","41377762.2","3821,00","-6.97","-7.48","-7.76","25.35","11.86","-2.48"
"2018-08-22","G-82809443","ES0159037037","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE INTERNACIONAL","EQ_OTHER","No","0.0175","0.001","74021852.08","7808,00","-0.84","-2.65","0.57","24.02","1.17","2.56"
"2018-08-23","G-81998478","ES0142343039","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GLOBAL","EQ_GLOBAL","No","0.0075"," ","40882551.08","114,00","-4.51","-5.09","-4.35","26.92","4.73","-3.59"
"2018-08-22"," ","ES0113256004","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GLOBAL","EQ_GLOBAL","No"," "," ","64659565.65","852,00","-0.43","-2.16","-0.2","n.d.","9.21","3.25"
"2018-08-22","G-82809435","ES0158986036","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GLOBAL","EQ_GLOBAL","No","0.0175","0.001","179690777.42","9649,00","-1.47","-2.33","-0.98","21.08","6.52","-0.06"
"2018-08-23"," ","ES0113498002","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ",,"FI_GUARAN","No"," "," ","126129207.11","6185,00","-0.62","-0.23","-0.44","n.d.","0.01","-0.9"
"2018-08-23","V-86787520","ES0113489001","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ",,"FI_GUARAN","No"," "," ","92594029.31","4319,00","-0.6","-0.22","-0.43","15.98","0.15","-0.85"
"2018-08-23","V-86658598","ES0179390002","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.005","0.0005","336840377.75","14740,00","-6.17","-4.86","-5.89","4.38","-3.68","-4.65"
"2018-08-23","V-86143229","ES0163612007","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.0025","0.05","221445952.85","8476,00","-2.31","-1.91","-2.37","5.43","2.06","-2.26"
"2018-08-23"," ","ES0112969003","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No"," "," ","169788401.1","5074,00","-0.77","-0.79","-0.61","n.d.","n.d.","-0.38"
"2018-08-23"," ","ES0163613005","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","142645583.89","6049,00","-0.88","-0.71","-0.47","n.d.","n.d.","-1.35"
"2018-08-23"," ","ES0113228003","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","294577486.37","14242,00","-6.16","-5.11","-6.31","n.d.","n.d.","-4.7"
"2018-08-23"," ","ES0113229001","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","82702915.98","3601,00","-6.46","-5.36","-6.89","n.d.","n.d.","-5.1"
"2018-08-23"," ","ES0164379002","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","87685330.25","4897,00","-7.52","-6.07","-6.43","n.d.","n.d.","-6.2"
"2018-08-23"," ","ES0164380000","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","115006039.31","4419,00","-3.27","-3.08","-3.83","n.d.","n.d.","-2.5"
"2018-08-23"," ","ES0113114005","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","16231374.11","86,00","-6.24","-5.09","-6.58","n.d.","n.d.","-4.82"
"2018-08-23"," ","ES0156736003","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","169601756.47","6874,00","-0.18","0.16","0.7","n.d.","n.d.","0.27"
"2018-08-23"," ","ES0156734008","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","192141930.73","8393,00","-1.36","-0.49","-0.3","n.d.","n.d.","-0.88"
"2018-08-23"," ","ES0156733000","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","189218071.24","8635,00","-0.46","-0.39","-0.1","n.d.","n.d.","-0.45"
"2018-08-23"," ","ES0156735005","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","205106785.82","9290,00","-0.27","-0.5","0.25","n.d.","n.d.","0.52"
"2018-08-23","G-81560542","ES0159081035","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No","0.015","0.001","108842111.22","6043,00","-1.67","-1.14","-1.69","-0.48","-0.92","-1.62"
"2018-08-23"," ","ES0113567004","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO DE RENDTO.VARIABLE","EQ_GUARAN","No"," "," ","58370496.38","3524,00","-0.8","-0.43","-0.54","n.d.","-2.23","-1.19"
"2018-08-23","G-82106857","ES0159078031","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO RENTA VARIABLE","EQ_GUARAN","No","0.014","0.001","64891251.54","3753,00","-0.8","-0.21","-0.55","-0.3","-4.38","-1.41"
"2018-08-23","G-84086107","ES0109222036","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO RENTA VARIABLE","PARTIAL_GUARAN","S","0.0115","0.001","54413702.91","3304,00","-1.64","-2.07","-0.55","3.54","-2.17","-1.4"
"2018-08-23","G-82742123","ES0158964033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","GARANTIZADO RENTA VARIABLE","PARTIAL_GUARAN","No","0.015","0.001","46926496.42","2428,00","-1.11","-1.33","0.1","8.15","-2.98","-1.27"
"2018-08-23","V-86994472","ES0113227005","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ",,"PARTIAL_GUARAN","No"," "," ","954839.35","18,00","-0.65","-0.22","-0.51","n.d.","-4.15","-1.03"
"2018-08-23","V-86936846","ES0135703009","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ",,"PASIVE_MGT","No"," "," ","29831481.43","1852,00","-0.58","-0.23","-0.43","n.d.","1.08","-0.86"
"2018-08-23","V-85164721","ES0118914003","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA FIJA EURO","PASIVE_MGT","No","0.002","0.0001","2578831.79","136,00","-1.9","-1.17","-1.49","23.59","1.63","-1.94"
"2018-08-23","G-84245869","ES0158967036","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","IICC DE GESTION PASIVA","PASIVE_MGT","No","0.009","0.001","55240006.32","2565,00","-2.79","-3.5","-0.77","26.7","1.23","-4.9"
"2018-08-23","G-83095497","ES0137999035","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE NACIONAL","PASIVE_MGT","No","0.0225","0.001","1502363.13","99,00","-3.84","-3.9","-1.48","19.34","-2.76","-6.39"
"2018-08-23","G-81790453","ES0138661030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","IICC DE GESTION PASIVA","PASIVE_MGT","S","0.0225","0.0015","29817389.45","1472,00","-0.19","-2.91","1.56","34.64","12.06","1.65"
"2018-08-23","G-81851867","ES0108851033","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","IICC DE GESTION PASIVA","PASIVE_MGT","S","0.0065","0.00097","8469486.62","145,00","5.55","4.05","2.94","72.63","43.46","14.94"
"2018-08-23","G-83095505","ES0179172038","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RENTA VARIABLE EURO","PASIVE_MGT","No","0.0225","0.001","18180058.51","110,00","-0.98","-3.23","0.94","27.07","8.57","0.51"
"2018-08-22","V-86207537","ES0158013005","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RETORNO ABSOLUTO","ABSOLUTE_RET","No","0.0025","0.01","349239234.04","19034,00","-1.22","-0.7","-0.85","0.85","-0.69","-0.98"
"2018-08-22","G-83565622","ES0158965030","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RETORNO ABSOLUTO","ABSOLUTE_RET","S","0.002"," ","2200846168.73","89565,00","-1.64","-1.1","-1.31","2,00","-1.28","-1.8"
"2018-08-22"," ","ES0105578035","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RETORNO ABSOLUTO","ABSOLUTE_RET","No"," "," ","184896451.2","10131,00","-2.3","-1.95","-1.54","5.52","-1.38","-2.02"
"2018-08-22","V-84689934","ES0117184038","0085 - BANKIA FONDOS","2038 - BANKIA, S.A ","RETORNO ABSOLUTO","ABSOLUTE_RET","No","0.02","0.001","50616087.27","3496,00","-1.15","-2.26","-1.1","23.44","5.25","-0.01"
"2018-08-23","G-81896714","ES0114801030","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","MONEY","No","0.0035","0.0015","135750054.14","6311,00","-0.53","-0.21","-0.41","-0.2","-1.44","-0.76"
"2018-08-23","V-78776648","ES0114868039","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","MONEY","No","0.004","0.001","22854091.79","881,00","-0.52","-0.2","-0.41","-2.17","-1.69","-0.75"
"2018-08-23","G-83517979","ES0113921037","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","MONEY","No","0.007","0.0005","112815250.09","16570,00","-0.63","-0.25","-0.49","-1.01","-1.9","-0.91"
"2018-08-23","G-83517938","ES0115155030","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","MONEY","No","0.0025","0.0005","187626294.1","1289,00","-0.43","-0.17","-0.34","0.57","-0.97","-0.6"
"2018-08-23","G-82704370","ES0127186031","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","MONEY","No","0.001","0.0005","412975789.12","1763,00","-0.26","-0.11","-0.21","1.76","-0.31","-0.35"
"2018-08-23","G-81896722","ES0114821038","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","MONETARIO","FI_SHORTT","No","0.0085","0.0015","446892520.95","7543,00","-0.64","-0.32","-0.55","0.18","-1.36","-0.79"
"2018-08-23","G-81526253","ES0110053032","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA EURO","FI_SHORTT","No","0.002","0.002","289274404.54","3383,00","-1.14","-0.3","-0.9","4.45","-1.25","-1.28"
"2018-08-23","V-84194612","ES0113923033","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA EURO","FI_LONGT","No","0.0075","0.0015","868208.45","99,00","-1.64","-0.93","-1.31","5.06","-3.44","-1.86"
"2018-08-23","V-78498219","ES0114867031","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA EURO","FI_LONGT","No","0.012","0.0015","33757647.75","1487,00","-2.73","-0.88","-2.06","5.72","-2.83","-3.07"
"2018-08-23","G-81522351","ES0114837034","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA EURO","FI_LONGT","No","0.012","0.0015","143120719.96","2242,00","-2.09","-0.87","-1.73","11.59","-0.78","-2.21"
"2018-08-23","V-87710158","ES0113503009","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA EURO","FI_MIX","No","0.009","0.0015","74403134.61","382,00","-1.39","-0.94","-1.5","n.d.","n.d.","-1.26"
"2018-08-23","G-81875668","ES0114793039","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA","FI_MIX","No","0.012","0.001","278916113.49","6327,00","-1.82","-1.59","-1.41","13.67","0.65","-0.99"
"2018-08-23","G-81701641","ES0114877030","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA","EQ_MIX","No","0.016","0.0015","115418651.99","3474,00","-3.12","-2.91","-2.43","19.13","0.52","-1.75"
"2018-08-23","V-81990129","ES0114794037","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE EURO","EQ_LOCAL","No","0.004","0.001","141583819.39","1291,00","-2.81","-3.66","-0.81","27.55","0.86","-5.07"
"2018-08-23","G-82145376","ES0125621039","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE NACIONAL","EQ_LOCAL","No","0.0115","0.001","235458732.63","6034,00","-0.67","-3.69","-0.06","37.77","5.69","-0.33"
"2018-08-23","V-87597779","ES0115087001","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA INTERNACIONAL","FI_MIXINT","S","0.005","0.001","345154612.22","380,00","-0.58","-0.6","-0.66","n.d.","n.d.","0.54"
"2018-08-23","V-87597712","ES0113258000","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA INTERNACIONAL","FI_MIXINT","S","0.003","0.001","115906462.21","112,00","-0.63","-0.35","-0.58","n.d.","n.d.","-0.09"
"2018-08-22","V-87418034","ES0113500005","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA INTERNACIONAL","FI_MIXINT","No","0.0075","0.001","620254881.43","1433,00","-1,00","-1.14","-0.87","n.d.","n.d.","-0.1"
"2018-08-22","V-87419032","ES0135704007","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA INTERNACIONAL","FI_MIXINT","No","0.005","0.001","264543853.54","588,00","-1.01","-0.83","-0.91","n.d.","n.d.","-0.64"
"2018-08-22","V-84923952","ES0180959035","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GLOBAL","FI_MIXINT","No","0.007","0.001","89437248.45","2265,00","-1.13","-0.85","-0.73","9.42","0.77","0.1"
"2018-08-23","V-87597753","ES0113734000","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","S","0.006","0.001","147572337.46","154,00","-0.74","-1.48","-0.8","n.d.","n.d.","3.03"
"2018-08-22","V-87418026","ES0113257002","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","No","0.01","0.001","608792477.94","1359,00","-0.98","-1.48","-0.61","n.d.","n.d.","0.91"
"2018-08-23","V-87597761","ES0164586002","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","S","0.0055","0.001","329345026.17","469,00","-0.67","-0.89","-0.55","n.d.","n.d.","1.76"
"2018-08-22","V-82668211","ES0114762034","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","No","0.0135","0.001","56300856.31","1638,00","-0.57","-1.45","0.45","27.56","7.64","3.16"
"2018-08-22","V-87419073","ES0115086003","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE MIXTA INTERNAC.","EQ_MIXINT","S","0.011","0.001","165227468.77","394,00","-0.28","-1.6","0.19","n.d.","n.d.","2.81"
"2018-08-23","G-84303189","ES0114764030","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE EURO","EQ_EURO2","No","0.014","0.001","49921370,00","1810,00","0.03","-4.72","-2.09","52.72","15.99","6.71"
"2018-08-23","G-81990103","ES0114879036","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.EUROPA","EQ_EURO2","No","0.02","0.001","43162725.86","1588,00","-4.21","-6.22","-4.75","10.44","-5.12","-2.88"
"2018-08-23","G-82668245","ES0114754031","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE EURO","EQ_EURO2","No","0.006","0.001","46211239.38","1427,00","-0.28","-2.96","1.51","34.89","11.97","1.51"
"2018-08-23","G-82668260","ES0114805031","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.OTROS","EQ_EURO","No","0.0115","0.001","10247683.94","847,00","-3.79","-3.98","-4.39","14.41","-0.46","-2.47"
"2018-08-23","G-82202482","ES0114802038","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERNACIONAL","EQ_EURO","No","0.0146","0.0038","335078748.23","7213,00","-4.89","-3.51","-3.57","54.4","12.63","-1.75"
"2018-08-23","G-82349762","ES0114797030","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.EUROPA","EQ_EURO","No","0.0115","0.001","5200450.71","597,00","6.87","0.65","3.41","46.91","9.33","13.02"
"2018-08-23","G-82907973","ES0114105036","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERNACIONAL","EQ_USA","S","0.0115","0.001","63888923.43","1699,00","14.42","6.13","7.02","126.78","66.41","23.53"
"2018-08-23","G-82668492","ES0114763032","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.EEUU","EQ_USA","No","0.006","0.001","144435054.95","3848,00","5.2","4.28","3.52","75.55","43.25","14.94"
"2018-08-23","G-82668252","ES0114104039","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.JAPON","EQ_JAPAN","No","0.006","0.001","26399144.61","1171,00","-6.11","-5.77","-2.99","46.95","8.93","6.25"
"2018-08-23","G-83794180","ES0115157036","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA CORTO PLAZO","EQ_OTHER","No","0.007","0.0005","18031381.68","1242,00","0.97","-0.41","1.22","57.39","19.31","4.16"
"2018-08-22","V-87419040","ES0113569000","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA FIJA MIXTA INTERNACIONAL","EQ_OTHER","No","0.0125","0.001","39886376.12","87,00","0.34","-1.72","0.85","n.d.","n.d.","4.31"
"2018-08-23","V-87597795","ES0135705004","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERNACIONAL","EQ_OTHER","S","0.0065","0.001","39253235.08","76,00","-0.91","-1.61","-0.68","n.d.","n.d.","4.07"
"2018-08-23","V-85569663","ES0164585004","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","IICC DE GESTION PASIVA","EQ_GLOBAL","No","0.01","0.001","15328916.72","244,00","-3.33","1.68","-4.03","-46.22","-27.71","-6.55"
"2018-08-23","G-82927005","ES0114806039","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","RENTA VARIABLE INTERN.OTROS","EQ_GLOBAL","S","0.0115","0.001","7748676.92","789,00","0.72","-4.64","2.09","29.05","35.73","6.61"
"2018-08-22","V-85569705","ES0164541007","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.0075","0.001","10223609.72","293,00","0.09","0.6","0.3","13.47","-0.69","-0.3"
"2018-08-22","V-86635091","ES0118844002","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.007","0.001","32092039.63","823,00","-2.19","-1.97","-1.54","6.37","-2.36","-2.42"
"2017-12-11","V-86659059","ES0119173005","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.003","0.001","9690578.71","317,00","0.72","0.01","1.17","n.d.","1.32","0.7"
"2018-08-22","V-05500145","ES0118843004","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.003","0.001","46896906.64","1102,00","-0.1","-0.82","-0.47","10.44","1.44","0.73"
"2018-08-22","V-86488004","ES0130355003","0055 - BANKINTER GESTION DE ACTIVOS","0128 - BANKINTER S.A. ","GARANTIZADO DE RENDTO.FIJO","FI_GUARAN","No","0.0015","0.001","15899309.93","460,00","-4.33","-3.68","-4.23","5.66","0.51","-3.82"
